city,term,tweet
Chicago,tacos,"I want pizza, wings, tacos, and breakfast food rn"
Chicago,tacos,finna whip whip up sum breakfast tacos in the kitchen..
Chicago,tacos,Just posted a photo @ Lazo's Tacos http://t.co/Fyj6c5SLDG
Chicago,tacos,@EatMy_Tacos u know. Then again u dont. We use to chit chat on fb a while ago..... Then u went m.I.a.. U told me u go to Westinghouse......
Chicago,tacos,@EatMy_Tacos you wasn't saying that about a week ago 😒😒😒 but iight lol
Chicago,tacos,#TeamHypedFamily i eat Los comales ( Mexican restaurant ) i eat tacos😊😊
Chicago,tacos,"@SummerHouseSM @lover_of_tacos yes, let's do that soon!"
Chicago,tacos,"Sorry for your wait, @lover_of_tacos. We have a table ready for you at @SummerHouseSM. Please ask for Adam and he'll get you seated now."
Chicago,tacos,"Barbacoa Tacos from @bullbearbar: braised beef barbacoa, cilantro, pickled onion &amp; radish. Yay for… http://t.co/iaHe9UKiG8"
Chicago,tacos,#enchiladas are still on for dinner w/ ahogadas and tacos. #nowservingatthegarage http://t.co/1yFvpPzs30
Chicago,tacos,"I want tacos, I want pizza, I want an Italian beef... I'm hungry asl..."
Chicago,tacos,"I'm at Flaco's Tacos in Chicago, IL https://t.co/1fHca4FfBH http://t.co/D5rTW0IVd3"
Chicago,tacos,@dianap1216 can we make tacos de nopales out of it 😋
Chicago,tacos,I can literally eat tacos for life.
Chicago,tacos,This is new-cake tacos #Chicago #pastries @ Lutz Cafe and Bakery http://t.co/DyJZA5L6Oy
Chicago,tacos,The little red engine that could is heading to WACKER &amp; ADAMS today 4 lunch. Come see @jaynay32 before he leaves for home. Tacos &amp; a #hotguy
Chicago,tacos,Tacos are a breakfast food right? #getinmybelly #fatpour #chicago #tacotuesday @ Fatpour Tap Works http://t.co/FPXjfmL7dw
Chicago,tacos,"A fat ass burrito, some tacos , and a horchata would be perf rn 😩"
Chicago,tacos,“@fabianorona10: Someone bring me tacos and an horchata 😫” 🙏🙏🙏
Chicago,tacos,Wishing my roommates weren't foreign so they could understand the magnitude of the situation instead of making tacos w friends heheing.
Chicago,tacos,Tacos on point rn..
Chicago,tacos,"these steak tacos tho (@ Taco Burrito King in Chicago, IL) https://t.co/slmXaSIddO"
Chicago,food truck,"Food truck. (@ Jackman Park in Glenview, IL) https://t.co/uiR1bAgGXi http://t.co/SCwtQZpne4"
Chicago,food truck,"Day 333/365: WOW BAO. Screw film school, I'm going to open a bao food truck. #365 #365photochallenge… http://t.co/EVIuFQeJBJ"
Chicago,food truck,Lunch Clark and Monroe 1130-130 @chifoodtruckz #BlackFriday #food #truck
Chicago,food truck,4000 piece double+1000 piece food truck+1400 autofills=No problem for T2079 LOG team! #WhatsAnOut? @anagtrujillo http://t.co/eYC8IUtObm
Chicago,food truck,@CB2tweets #Chicago! Got room for a food truck or two to feed your things of hungry shoppers Friday?
Chicago,food truck,"Amazing food, too. RT “@iDntWearCondoms: Wait yall have trucks that sell actual food that drive around like the ice cream truck???”"
Chicago,food truck,“@EricRosenLA: Who needs a food truck when you can have a mobile wine tasting room (In a vintage Airstream)!?… http://t.co/KmXtCjNS2L”
Chicago,dumplings,#beefnoodlesoup #juicysteambun the soup was really #good. I recommend! @ K's Dumplings http://t.co/BipsAxercf
Chicago,dumplings,the pierogis and dumplings are on the stove 😍😍
Chicago,dumplings,@Megs1216 same as dinner. All our tacos and @YumDumTruck dumplings
Chicago,dumplings,"@yumdumtruck with us at #TheGarage today. Dumplings, KIMCHEESY balls, noodles and brownies.  #nowservingatthegarage http://t.co/YsCSq43eTp"
Chicago,sriracha,"WANT ""Just in time for the holidays, @RogueAles has released their #SrirachaStout Beer - http://t.co/x7LZsdpXGA http://t.co/HnlFTAueAM"""
Chicago,sriracha,More goodness from spritzburger: Ricotta Doughnut Holes;Boystown Omelet w Sriracha Aioli;Parmesan… http://t.co/v8nSEslLQ3
Chicago,sriracha,“@NYMag: Someone's finally brewing sriracha beer: http://t.co/wov7yJFocC http://t.co/RmL31WBv2M” @Walladoodle
Chicago,sriracha,Sriracha candy canes to spice up the holiday #sriracha #ChristmasTree http://t.co/iJz8yOZja2
Chicago,sriracha,Current situation! #CheesyBeef #VolcanoFries #Sriracha @ Johnny's Beef &amp; Gyros Lincoln Park http://t.co/Ec88phUW9G
Chicago,sriracha,"Roast duck with Sriracha glaze, coconut polenta, green beans with butter and soy sauce and cold… http://t.co/RXXc7FH9z3"
Chicago,quinoa,"I'd like you to come over and sit on my couch with me, and we can watch this together, then maybe make some quinoa http://t.co/EDm9c1jZcp"
Chicago,quinoa,"Broccoli cheese quinoa bites. I would you the word ""bite"" loosely. These definitely require a fork. @… http://t.co/pcBwR5lhIi"
Chicago,gluten-free,Looking for a good gluten free beer that tastes like beer? We have four kind + huge variety of craft ciders! 🍺 http://t.co/W6bpXlcV3G
Chicago,gluten-free,Are communion wafers gluten free?
Chicago,gluten-free,"""When is your dad gonna learn that 'gluten free' pretty much means 'tastes like shit'??"" -my mom"
Chicago,gluten-free,people who have no reason to buy gluten-free food but do it: you're not any better nor is it going to clear away your pretentiousness
Chicago,gluten-free,Gluten-free pasta with fresh tomato and arugula - this is a half portion which is the perfect size if… http://t.co/ZwbLL6nVqC
Chicago,gluten-free,Well it's gulten free... - Drinking a Gluten Free Amber Ale by Green's at @jakemelnicks  — http://t.co/gBCVQJumoJ #photo
Chicago,gluten-free,@kelseywalsh13 got any lactose and gluten free pizza😃
Chicago,gluten-free,Dinner: gluten-free pumpkin pie with so_delicious Coco Whip while reviewing my Amazon wish list for… http://t.co/f1y66UCjVo
Chicago,gluten-free,Soon to be gluten-free cornbread by my sweetie! #Thanksgiving #food http://t.co/jY6lyBsZzc
Chicago,gluten-free,Gluten-free and regular pies by my sweetie! #Thanksgiving #food http://t.co/1GUxu719Gh
Chicago,gluten-free,May your Thanksgiving be Gluten full and Stress free.
Chicago,gluten-free,@gregcote the last 'back in my day' will never be beaten. Period. And that is coming from a gluten-free half marathoner. Well done sir.
Chicago,gluten-free,Eats gluten free chicken nuggets to coat my stomach lol
Chicago,gluten-free,lol my dad purposely chose to go to a non gluten free friendly place for lunch just so I wouldn't go with 😒
Chicago,gluten-free,"Man, if the world was run by reporters from ACN on the Newsroom, Churches would win science &amp; Gluten free Vegans could stop terrorisms."
Chicago,gluten-free,No gluten sucks when I run out of my gluten-free cookies #GlutenFreeStruggles
Denver,kale,I basically subsist on kale and coffee. I'm a walking stereotype.
Denver,kale,Dont cry over spilt #kale chips #boulderproblems #icantbelieveisawthat
Denver,kale,@chefmichou fresh baby kale lettuce for the beets salad @dorsocial. Come try it this evening if you… http://t.co/nbaU6b7zRv
Denver,kale,"I'm making the simplest meal for #Thanksgiving: hummus + veggies, kale salad, cranberry applesauce, butternut squash. What's on your table?"
Denver,kale,"@chefmichou Kale salad with roasted butternut squash, Maytag blue cheese, walnuts and Anjou pear… http://t.co/mRGZioOuht"
Denver,kale,@VixenRogue Only if you wash it down with a Kale Shake
Denver,kale,Kale Pearson's status iffy for AFA's regular-season finale vs. CSU: Air Force coach Troy Calhoun was indefinite… http://t.co/ffxAZxNBWQ
Denver,kale,"Eating kale, radish &amp; carrot salads, with chicken, for lunch &amp; dinner...that'll do the trick 😳"
Denver,kale,kale yeah. http://t.co/bns2czngEi
Denver,kale,Flying Chicken Platter with a Cashew Kale salad @ Hillstone Restaurant (Denver) http://t.co/DlpWPJtuI4
Denver,bacon,"@7maples nah, wake me up when they have a computer mouse made of sausage with bacon wires"
Denver,bacon,Happy happy birthday to @bacon_kaitlin you are fantastic and ilysm have a fantastic day☺😻😘💝🎉🎉🎉 http://t.co/tkNSEGedDq
Denver,bacon,@bacon_kaitlin happy actual birthday! 😂🎉🎊
Denver,bacon,Happy Birthday @bacon_kaitlin hope you have a great day 🎉🎉🎉
Denver,bacon,@bacon_kaitlin happy birthday gorgeous! 😘
Denver,bacon,Cardamom poached pork belly with curried garbanzo bean purée. It's a good Sunday. #bacon #homecooking… http://t.co/woTgWekCUn
Denver,bacon,"Graceland Pancakes: Banana Pancakes, bacon, peanut butter whipped cream. So good @secondhomeden! Thank… http://t.co/sJnKWvNUBz"
Denver,bacon,Eggs and bacon for lunch. Now I'm going to saute zucchini in some olive oil and bacon grease.
Denver,bacon,Stuck eating toast while my family is eating bacon &amp; French toast in front of me 😩
Denver,bacon,"Salmon cakes (leftover salmon and spaghetti squash mixed with an egg or two) with bacon, tomato, and… http://t.co/yQ1dbRbjhk"
Denver,bacon,Had a great time. Thanks for the legitimately spicy bacon wrapped jalepenos. @sinkburger
Denver,bacon,After constant nagging...*gets up to make bacon for brother upon request * *puts bacon in pan*
Denver,bacon,@han_noelle5 I had a salad and fried cheese and goat cheese and then chicken wrapped in bacon and steak and chicken something
Denver,bacon,Bacon wrapped dates for my birthday lunch! Yumm!! @ Linger http://t.co/0vRorW630a
Denver,bacon,Sorry last tweet of the bacon chicken eating gator is not from LSU Tailgate.  #ivebeenhad
Denver,bacon,"Brussel sprouts with Bacon, yea ! http://t.co/edOXBIoaly"
Denver,bacon,"Sides were parmesean mashed red potatoes, bacon wrapped asparagus, some rolls, and beer. Best thanksgiving ever."
Denver,bacon,"Stir fry green beens with bacon, onion and love #Foodporn #grateful Giving thanks @ Q's spot http://t.co/jnpnA7uiRF"
Denver,bacon,Bacon Molasses glazed ham #mouthmurr #ThanksgivingFoodPorn http://t.co/RxS52mpRwZ
Denver,bacon,Our contribution to Thanksgiving dinner- brussels sprouts with bacon &amp; sweet potatoes tossed in herbs!… http://t.co/2lZec86Hph
Denver,bacon,@NKOTBSBgroupie @danieller4 @nkotbgal21 @erinirish2 @cristina4164 @alimshields @JkShadysCdnGirl my house smells like burnt bacon it must be
Denver,bacon,Bacon in my purse. Turkey sitting on backseat in a concrete bucket. #mustbethanksgiving
Denver,bacon,"Sorry, quick Twitter break to make bacon and eggs; back to the action! #wk13lt #fearthefathead"
Denver,bacon,I was informed tonight that my turkey tomorrow will be wrapped in bacon. Be still my beating heart 😍
Denver,bacon,"@jorgecastilloym tells me he's not hungry yet orders Mac&amp;Cheese bacon bites, a big thing of ribs, fires and loaded baked potato!! 😂 #cutey"
Denver,bacon,Round one. The New Old Fashioned and a Bloody Mary. #FamilyBonding #Whiskey #Bacon #Cheese #Pickles… http://t.co/ln8twPbzYF
Denver,bacon,"@Furrystoat I'm cooking up bacon wrapped sausages for breakfast drink beer and watch football, fire up the stoatmobile you can come over"
Denver,bacon,"“@basedamERICan: ""..and that's how bacon cheeseburgers are made"" http://t.co/rHX32fxGAR” 😂😂😂"
Denver,bacon,Waking up to bacon is actually life
Denver,bacon,My delicious breakfast #bacon http://t.co/OWrOV7Ttbl
Denver,bacon,bacon bacon bacon
Denver,bacon,@bacon_kaitlin take me por favor!!😣
Denver,bacon,"Got 12 voodoo doughnuts, full after 1 bacon maple...😣"
Denver,bacon,I just want some head and bacon on a cheeseburger
Denver,bacon,And Mom's dinner. Kale greens cooked southern style with bacon and Mango Turnovers. With some OJ. Yum!!!! #foodie http://t.co/bwhDbq2gWL
Denver,tofu,"@#Dukes grab n go this wk: carrot ginger soup w/curried tofu, spicy beef chili both GF.  Amazing GF Little GEMS http://t.co/XxEFwNaq2E"
Denver,chicken and waffles,"Chicken and waffles
😍😁"
Denver,tacos,I could eat these tacos for the rest of my life tbh
Denver,tacos,@YourBoyMyles come thru my mom made tacos 👍
Denver,tacos,"@Nallelyyy___ remember at tacos rapidos, all the porn we saw on my tl 😂😂😭"
Denver,tacos,Yas food Yas tacos
Denver,tacos,Hungry! What to eat? Tacos is always a good answer! 😋😋
Denver,tacos,Or some tacos from taco mex.
Denver,tacos,@Tattingcat @outlanderfan25 I believe @lorelei310 correctly identified that smell as fish tacos 😊
Denver,tacos,Myles Parrish likes tacos
Denver,tacos,Sunday morning pick-me-up: coffee and mimosas. Breakfast tacos coming soon. #denver #unionstation @… http://t.co/WrSK4utEKc
Denver,tacos,I want tacos now
Denver,tacos,I really really want tacos de tripitas . Mmmmmmmmmmm
Denver,tacos,It smells like tacos . I want tacos mmmm
Denver,tacos,Ooooh tacos
Denver,tacos,Pulled pork for the tacos @dorsocial come see @chefmichou for Happy Jour or Dinner!!!! @ Dorchester… http://t.co/jwgTtWlsfm
Denver,tacos,I thought I was tripping but Tony Melendez is really eating tacos at our Thanksgiving dinner. What is life?  😂😂 http://t.co/NfX1Ghm8VE
Denver,tacos,I wish I was full of tacos instead of emotions.
Denver,tacos,I wanna go get something to munch on but idk what I want + I have extra noodles and company and tacos selene
Denver,tacos,I was taking the best nap ever and Nicole walked in and threw a bag of tacos @ my face 😂😂 #winning
Denver,tacos,My bros restaurant. @ Pinche Tacos http://t.co/l0WPhzpAOO
Denver,tacos,“@cmtrey4: @ChrisMarlowe did they stop doing tacos? 😔”. Yes
Denver,tacos,Grabbing a Simcoe IPA from @Two22Brew and a Torta for Tacos and Trivia nite. #beer #coloradobeer #craftbeer http://t.co/UgqiUuTbwr
Denver,tacos,I wish Tacos Rapidos delivered...😑 it's to cold outside !
Denver,tacos,Machete Tacos right by Union Station might be the best Tacos I've ever had in my life. #TacoTuesday
Denver,tacos,@THESeward is the best husband. Takes me to get tacos after a long day. #knowsthewaytomyheart
Denver,tacos,"Guac Tuacs with the kid!! Then to work. Sick. Ugh. (@ Moontower Tacos in Denver, CO) https://t.co/FQkxQvZOTP"
Denver,food truck,Just realized visiting a brewery with a food truck is like double points for Small Business Saturday!… http://t.co/Rqgmu4n7JR
Denver,food truck,Trying the new food truck to restaurant place. #Boulder @ VerdeBoulder http://t.co/OT9flsDQum
Denver,dumplings,My #tigermom makes me take dumplings on the plane. She wants me to be stronger I think because everyone glares... https://t.co/vfdVkW7ugc
Denver,dumplings,@HeatherChilders @edhenryTV Fat Back &amp; Chicken Dumplings; good ole' Southern gal!
Denver,sriracha,GOOD NEWS I REMEMBERED I HAVE SRIRACHA BEST RAMEN EVER
Denver,sriracha,I've been putting sriracha on everything lately my insides feel like they're on fire
Denver,sriracha,Injected with olive oil and Sriracha! #Thanksgiving2014 @ Casa De Gardner Vino http://t.co/F5SQ8jf9js
Denver,sriracha,PSA: everything is better with sriracha. everything. @SockGuyLUV http://t.co/hRH6zWXu1Y
Denver,gluten-free,"Yum! Making these now!
#GoBroncos “@thetaoofdana: Addicted: Peanut Butter Brownies!  (Gluten-Free, Grain-Free &amp; SCD) http://t.co/OpbWCa1976”"
Denver,gluten-free,#We're @Parker Farmers Market 2maro 10-2p.  Get some take n make and gluten free Gems
Denver,gluten-free,"Gluten Free Pizza!  Yummy...  #Gluten #GF #Celiac #GlutenFree (@ Mellow Mushroom in Lone Tree, CO) http://t.co/hL4qFtmsmQ"
Denver,gluten-free,And @holasynthia 's mom made me some bomb gluten free cookies. Tell her thanks for me!!
Denver,gluten-free,"Gluten free pumpkin pie ✔️
Gluten free cheese cake ✔️"
Denver,gluten-free,@SnoozeAMEatery Gluten Free Blueberry Pancakes!! Egg!! Chicken Sausage!!! Loving Life!!! #LiftHeavy #SoGood http://t.co/2STJCcmHwK
Denver,gluten-free,"Jesus Christ I fucking love south park. First they bash gluten free fags and ebola, and now transgender hahaha yessss"
Kansas City MO,kale,@kale_pick back in KS for the first time in 4 months .. 😍 @ Cooper's Hawk http://t.co/twmikLBBbY
Kansas City MO,kale,"I want to be just like gweneth paltrow, I want to be that pretentious bitch eating a kale salad at lunch"
Kansas City MO,bacon,"Hates bacon, vodka, and sports #GroundsForDivorceInFiveWords"
Kansas City MO,bacon,"What's better than plain old bacon?

Thick cut bacon."
Kansas City MO,bacon,@_llaulu haha I know! You were taking the bacon off of my plate. &amp; was like you don't like bacon? 😂
Kansas City MO,bacon,Fact: I hate bacon.
Kansas City MO,bacon,ate too much bacon now i wanna die
Kansas City MO,bacon,"""@OhEmmeG: salted shit chips, also known as turkey bacon."" I legit fuckin hollered! Agsjkxkdk"
Kansas City MO,bacon,I haven't seen this much salt since I poured some on the bacon I ate this morning #WooPigSalty
Kansas City MO,bacon,Woah I was joking about the bacon but now my parents are making bacon. Well alright then!
Kansas City MO,bacon,"Man idk why but bacon sounds really good now.... Back to back SEC east champions! Way to go Mizzou, put the doubters in their place"
Kansas City MO,bacon,@TheSkepticus add bacon.
Kansas City MO,bacon,"I want coffee, &amp; hash browns, &amp; waffles &amp; bacon. pls."
